document,year,model,original_length,original_words,summary_length,summary_words,compression_ratio,processing_time,summary,summary_word_count
2020 Russian Grand Prix - Offence - Car 7 - Pit lane speeding (2nd).pdf,2020,TextRank,977,161,585,98,0.5987717502558854,0.006273031234741211,Fact Pit Lane Speeding 72.0 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 1000. Reason Car 7 exceeded the ...,98
2020 Russian Grand Prix - Offence - Car 7 - Pit lane speeding (2nd).pdf,2020,Luhn,977,161,585,98,0.5987717502558854,0.006061077117919922,Fact Pit Lane Speeding 72.0 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 1000. Reason Car 7 exceeded the ...,98
2020 Russian Grand Prix - Offence - Car 7 - Pit lane speeding (2nd).pdf,2020,LexRank-3sent,977,161,227,36,0.2323439099283521,0.006186008453369141,Fact Pit Lane Speeding 72.0 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 1000. Gerd Ennser Andrew Mallali...,36
2020 Russian Grand Prix - Offence - Car 7 - Pit lane speeding (2nd).pdf,2020,TextRank-7sent,977,161,585,98,0.5987717502558854,0.006118297576904297,Fact Pit Lane Speeding 72.0 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 1000. Reason Car 7 exceeded the ...,98
2020 Italian Grand Prix - Offence - Car 23 - Turn 1 incident with car 8.pdf,2020,LexRank,1158,188,440,75,0.3799654576856649,0.0064029693603515625,"Fact T1 incident with car. Offence Breach of Article 2 b) Chapter IV Appendix L of the FIA International Sporting Code. Decision 5 second time penalty (2 penalty points imposed, total of 5 points in t...",75
2020 Italian Grand Prix - Offence - Car 23 - Turn 1 incident with car 8.pdf,2020,TextRank,1158,188,693,113,0.5984455958549223,0.0062999725341796875,"Offence Breach of Article 2 b) Chapter IV Appendix L of the FIA International Sporting Code. Decision 5 second time penalty (2 penalty points imposed, total of 5 points in the12-month period). It was ...",113
2020 Italian Grand Prix - Offence - Car 23 - Turn 1 incident with car 8.pdf,2020,Luhn,1158,188,659,110,0.5690846286701209,0.006140947341918945,"Fact T1 incident with car. Offence Breach of Article 2 b) Chapter IV Appendix L of the FIA International Sporting Code. Decision 5 second time penalty (2 penalty points imposed, total of 5 points in t...",110
2020 Italian Grand Prix - Offence - Car 23 - Turn 1 incident with car 8.pdf,2020,LexRank-3sent,1158,188,219,37,0.18911917098445596,0.0063631534576416016,"Fact T1 incident with car. Offence Breach of Article 2 b) Chapter IV Appendix L of the FIA International Sporting Code. Decision 5 second time penalty (2 penalty points imposed, total of 5 points in t...",37
2020 Italian Grand Prix - Offence - Car 23 - Turn 1 incident with car 8.pdf,2020,TextRank-7sent,1158,188,763,124,0.6588946459412781,0.006284952163696289,"Fact T1 incident with car. Offence Breach of Article 2 b) Chapter IV Appendix L of the FIA International Sporting Code. Decision 5 second time penalty (2 penalty points imposed, total of 5 points in t...",124
70TH Anniversary Grand Prix - Offence - Car 20 - Re-joined the track in an unsafe manner.pdf,2020,LexRank,1518,252,837,143,0.5513833992094862,0.006615161895751953,"Fact Left the track and Re-joined the track in an unsafe manner at turn 15 Offence Breach of Appendix L, Chapter IV Article 2 of the FIA International Sporting Code and or Article 27.3 of the FIA Form...",143
70TH Anniversary Grand Prix - Offence - Car 20 - Re-joined the track in an unsafe manner.pdf,2020,TextRank,1518,252,987,162,0.650197628458498,0.006574869155883789,"Fact Left the track and Re-joined the track in an unsafe manner at turn 15 Offence Breach of Appendix L, Chapter IV Article 2 of the FIA International Sporting Code and or Article 27.3 of the FIA Form...",162
70TH Anniversary Grand Prix - Offence - Car 20 - Re-joined the track in an unsafe manner.pdf,2020,Luhn,1518,252,1035,171,0.6818181818181818,0.006340980529785156,"Fact Left the track and Re-joined the track in an unsafe manner at turn 15 Offence Breach of Appendix L, Chapter IV Article 2 of the FIA International Sporting Code and or Article 27.3 of the FIA Form...",171
70TH Anniversary Grand Prix - Offence - Car 20 - Re-joined the track in an unsafe manner.pdf,2020,LexRank-3sent,1518,252,571,102,0.3761528326745718,0.006618976593017578,"Fact Left the track and Re-joined the track in an unsafe manner at turn 15 Offence Breach of Appendix L, Chapter IV Article 2 of the FIA International Sporting Code and or Article 27.3 of the FIA Form...",102
70TH Anniversary Grand Prix - Offence - Car 20 - Re-joined the track in an unsafe manner.pdf,2020,TextRank-7sent,1518,252,1157,192,0.7621870882740448,0.006513833999633789,"Fact Left the track and Re-joined the track in an unsafe manner at turn 15 Offence Breach of Appendix L, Chapter IV Article 2 of the FIA International Sporting Code and or Article 27.3 of the FIA Form...",192
2020 Austrian Grand Prix - Offence - Car 7 - Track Limits in turn 10.pdf,2020,LexRank,1382,227,586,98,0.4240231548480463,0.006575822830200195,Fact Car 7 did not use the track at the exit of turn 10. Reason The Stewards reviewed video and received timing information from the Race Director. The car left the track. The penalty was applied in a...,98
2020 Austrian Grand Prix - Offence - Car 7 - Track Limits in turn 10.pdf,2020,TextRank,1382,227,830,132,0.6005788712011577,0.00661778450012207,"Offence Breach of Appendix L, Ch IV, Article 2c of the FIA International Sporting Code and failure to follow the Race Directors Race Notes 21.2.a). Decision Deletion of lap time (1:06.195) and the fol...",132
2020 Austrian Grand Prix - Offence - Car 7 - Track Limits in turn 10.pdf,2020,Luhn,1382,227,798,129,0.5774240231548481,0.006283760070800781,"Offence Breach of Appendix L, Ch IV, Article 2c of the FIA International Sporting Code and failure to follow the Race Directors Race Notes 21.2.a). Decision Deletion of lap time (1:06.195) and the fol...",129
2020 Austrian Grand Prix - Offence - Car 7 - Track Limits in turn 10.pdf,2020,LexRank-3sent,1382,227,471,80,0.34081041968162085,0.006597995758056641,Fact Car 7 did not use the track at the exit of turn 10. The penalty was applied in accordance with point 21.2. a) of the Race Directors Event Notes and Article 12.3.1.e of the FIA International Sport...,80
2020 Austrian Grand Prix - Offence - Car 7 - Track Limits in turn 10.pdf,2020,TextRank-7sent,1382,227,978,159,0.7076700434153401,0.0065460205078125,"Fact Car 7 did not use the track at the exit of turn 10. Offence Breach of Appendix L, Ch IV, Article 2c of the FIA International Sporting Code and failure to follow the Race Directors Race Notes 21.2...",159
2020 Hungarian Grand Prix - Offence - Car 20 - driver aids on formation lap..pdf,2020,LexRank,1506,242,599,95,0.397742363877822,0.0068280696868896484,"Fact Use of radio transmissions aiding the driver during the formation lap. Offence Breach of Article 27.1 of the FIA Formula One Sporting Regulations. Having considered the matter extensively, the St...",95
2020 Hungarian Grand Prix - Offence - Car 20 - driver aids on formation lap..pdf,2020,TextRank,1506,242,592,94,0.3930942895086321,0.00676417350769043,"Having considered the matter extensively, the Stewards determined that the team instructed the driver to pit. The team could not prove that one of the exemptions made under paragraph A. 27.1 of the Sp...",94
2020 Hungarian Grand Prix - Offence - Car 20 - driver aids on formation lap..pdf,2020,Luhn,1506,242,663,105,0.4402390438247012,0.006329774856567383,Offence Breach of Article 27.1 of the FIA Formula One Sporting Regulations. Decision 10 second time penalty imposed after the race in accordance with Article 38.3 (10 seconds added to elapsed race tim...,105
2020 Hungarian Grand Prix - Offence - Car 20 - driver aids on formation lap..pdf,2020,LexRank-3sent,1506,242,413,65,0.2742363877822045,0.007205963134765625,Fact Use of radio transmissions aiding the driver during the formation lap. Offence Breach of Article 27.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the righ...,65
2020 Hungarian Grand Prix - Offence - Car 20 - driver aids on formation lap..pdf,2020,TextRank-7sent,1506,242,762,120,0.5059760956175299,0.006921052932739258,Fact Use of radio transmissions aiding the driver during the formation lap. Reason The Stewards heard from the team representative and reviewed video and audio evidence. Having considered the matter e...,120
2020 Portuguese Grand Prix - Offence - Car 18 - collision with car 4.pdf,2020,LexRank,1395,233,459,80,0.32903225806451614,0.00676727294921875,Fact Causing a collision with car 4 in turn 1. Offence Involved in an incident as defined by Article 38.1 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty (2 penalty point i...,80
2020 Portuguese Grand Prix - Offence - Car 18 - collision with car 4.pdf,2020,TextRank,1395,233,687,115,0.4924731182795699,0.00668025016784668,"Decision 5 second time penalty (2 penalty point imposed, total of 2 points in the 12-month period) Reason The Stewards reviewed video evidence. Stroll made a late move around Norris at the end of the ...",115
2020 Portuguese Grand Prix - Offence - Car 18 - collision with car 4.pdf,2020,Luhn,1395,233,739,121,0.5297491039426523,0.006384134292602539,"Decision 5 second time penalty (2 penalty point imposed, total of 2 points in the 12-month period) Reason The Stewards reviewed video evidence. He then drove straight towards the apex of turn 1 while ...",121
2020 Portuguese Grand Prix - Offence - Car 18 - collision with car 4.pdf,2020,LexRank-3sent,1395,233,294,50,0.210752688172043,0.006706953048706055,Fact Causing a collision with car 4 in turn 1. Offence Involved in an incident as defined by Article 38.1 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty (2 penalty point i...,50
2020 Portuguese Grand Prix - Offence - Car 18 - collision with car 4.pdf,2020,TextRank-7sent,1395,233,873,144,0.6258064516129033,0.00666499137878418,"Offence Involved in an incident as defined by Article 38.1 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty (2 penalty point imposed, total of 2 points in the 12-month perio...",144
2020 Austrian Grand Prix - Offence - Car 26 - Track limits turn 10_0.pdf,2020,LexRank,1379,223,586,97,0.4249456127628716,0.006637096405029297,Fact Car 26 did not use the track at the exit of turn 10. Reason The Stewards reviewed video and received timing information from the Race Director. The car left the track. The penalty was applied in ...,97
2020 Austrian Grand Prix - Offence - Car 26 - Track limits turn 10_0.pdf,2020,TextRank,1379,223,829,131,0.6011602610587382,0.006644010543823242,"Offence Breach of Appendix L, Ch IV, Article 2c of the FIA International Sporting Code and failure to follow the Race Directors Race Notes 21.2.a). Decision Deletion of lap time (1:09.375) and the fol...",131
2020 Austrian Grand Prix - Offence - Car 26 - Track limits turn 10_0.pdf,2020,Luhn,1379,223,797,128,0.5779550398839739,0.006373882293701172,"Offence Breach of Appendix L, Ch IV, Article 2c of the FIA International Sporting Code and failure to follow the Race Directors Race Notes 21.2.a). Decision Deletion of lap time (1:09.375) and the fol...",128
2020 Austrian Grand Prix - Offence - Car 26 - Track limits turn 10_0.pdf,2020,LexRank-3sent,1379,223,471,79,0.34155184916606235,0.006654977798461914,Fact Car 26 did not use the track at the exit of turn 10. The penalty was applied in accordance with point 21.2.a) of the Race Directors Event Notes and Article 12.3.1.e of the FIA International Sport...,79
2020 Austrian Grand Prix - Offence - Car 26 - Track limits turn 10_0.pdf,2020,TextRank-7sent,1379,223,978,158,0.7092095721537346,0.006596088409423828,"Fact Car 26 did not use the track at the exit of turn 10. Offence Breach of Appendix L, Ch IV, Article 2c of the FIA International Sporting Code and failure to follow the Race Directors Race Notes 21....",158
70TH Anniversary Grand Prix - Offence - Car 31 - Impending Car 63.pdf,2020,LexRank,1692,286,901,160,0.5325059101654847,0.0068051815032958984,"Fact Impeding car 63 approaching turn 6 Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations Decision Drop of 3 grid places (1 penalty point imposed, total of 1 point in the 12 m...",160
70TH Anniversary Grand Prix - Offence - Car 31 - Impending Car 63.pdf,2020,TextRank,1692,286,989,170,0.58451536643026,0.006735801696777344,"Fact Impeding car 63 approaching turn 6 Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations Decision Drop of 3 grid places (1 penalty point imposed, total of 1 point in the 12 m...",170
70TH Anniversary Grand Prix - Offence - Car 31 - Impending Car 63.pdf,2020,Luhn,1692,286,1063,183,0.6282505910165485,0.006456851959228516,"Fact Impeding car 63 approaching turn 6 Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations Decision Drop of 3 grid places (1 penalty point imposed, total of 1 point in the 12 m...",183
70TH Anniversary Grand Prix - Offence - Car 31 - Impending Car 63.pdf,2020,LexRank-3sent,1692,286,667,120,0.3942080378250591,0.006762981414794922,"Fact Impeding car 63 approaching turn 6 Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations Decision Drop of 3 grid places (1 penalty point imposed, total of 1 point in the 12 m...",120
70TH Anniversary Grand Prix - Offence - Car 31 - Impending Car 63.pdf,2020,TextRank-7sent,1692,286,1221,209,0.7216312056737588,0.0066471099853515625,"Fact Impeding car 63 approaching turn 6 Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations Decision Drop of 3 grid places (1 penalty point imposed, total of 1 point in the 12 m...",209
2020 Russian Grand Prix - Offence - Car 23 - Gearbox.pdf,2020,LexRank,975,155,499,81,0.5117948717948718,0.006696939468383789,Fact The gearbox has been changed. Offence Breach of Article 23.5 (a) of the FIA Formula One Sporting Regulations. Decision Drop of 5 grid positions. Reason The gearbox of car 23 has been changed befo...,81
2020 Russian Grand Prix - Offence - Car 23 - Gearbox.pdf,2020,TextRank,975,155,518,83,0.5312820512820513,0.008177995681762695,Fact The gearbox has been changed. Offence Breach of Article 23.5 (a) of the FIA Formula One Sporting Regulations. Reason The gearbox of car 23 has been changed before 6 consecutive events have expire...,83
